Date,Stocks Sold
2019-06-17,1
2017-07-13,44
2020-11-24,19
2018-04-04,133
2018-07-20,47
2020-03-30,41
2015-01-15,21
2016-11-23,6
2018-09-11,7
2021-06-03,7
2015-11-07,34
2018-01-18,7
2020-08-22,52
2016-08-17,8
2017-04-26,161
2019-04-09,15
2017-07-13,137
2021-01-03,2
2015-02-02,23
2018-04-15,112
2020-11-18,8
2021-03-29,127
2018-04-04,90
2020-12-13,10
2015-12-08,34
2020-01-13,71
2020-01-07,49
2018-10-03,29
2016-06-03,97
2020-12-12,6
2019-09-07,25
2015-03-11,6
2016-01-26,2
2016-08-26,11
2017-03-21,12
2015-05-21,87
2018-10-26,36
2016-08-19,1
2018-12-29,35
2015-11-18,15
2017-05-16,119
2017-04-06,7
2017-10-08,50
2020-09-17,24
2019-02-02,4
2018-02-08,13
2018-02-20,3
2017-02-15,124
2020-01-08,43
2018-05-26,28
2018-01-01,24
2019-07-02,43
2021-05-11,153
2020-12-31,25
2020-01-25,10
2020-11-22,57
2020-04-30,91
2016-07-23,24
2017-06-01,13
2016-02-06,33
2018-07-14,10
2016-07-10,58
2016-12-27,45
2017-01-09,9
2018-08-20,124
2016-07-24,1
2019-12-24,16
2016-06-27,34
2015-01-22,4
2017-05-21,50
2018-10-20,109
2017-01-26,13
2017-11-05,2
2016-12-14,110
2020-04-20,84
2020-08-26,61
2020-06-06,77
2015-02-01,39
2019-03-19,101
2021-06-27,2
2018-06-17,47
2015-12-28,11
2016-02-27,78
2018-10-28,25
2021-02-07,75
2015-11-22,9
2017-01-10,109
2021-06-22,26
2018-01-31,4
2021-01-22,93
2016-03-10,24
2016-05-03,113
2016-02-15,49
2021-01-04,62
2018-10-10,59
2016-06-07,3
2018-02-06,63
2020-12-20,130
2020-04-09,85
2017-12-01,84
2018-05-18,73
2019-08-14,36
2020-10-05,5
2019-04-21,14
2020-08-14,30
2019-10-22,99
2018-10-26,42
2015-09-24,92
2018-05-19,5
2019-12-07,6
2021-04-05,55
2019-08-26,106
2015-06-10,63
2021-01-05,92
2019-11-14,1
2019-07-15,29
2016-12-13,22
2016-07-05,55
2020-07-05,13
2019-07-03,71
2021-05-20,157
2018-08-24,130
2017-10-05,18
2018-07-28,29
2018-06-17,105
2019-09-16,32
2017-09-25,149
2015-07-12,27
2016-11-26,24
2015-05-17,1
2018-02-26,16
2016-10-23,70
2017-11-15,11
2018-03-14,109
2021-05-31,2
2015-07-14,69
2018-06-18,40
2016-02-03,94
2016-10-14,5
2015-05-21,63
2016-12-23,23
2019-04-10,41
2017-07-17,8
2019-06-05,10
2016-01-30,103
2016-10-17,59
2020-12-18,59
2018-09-21,114
2016-11-16,67
2015-12-27,18
2019-05-31,21
2018-06-28,7
2018-07-20,10
2019-12-23,48
2015-05-07,9
2016-09-05,106
2016-04-29,30
2020-01-12,14
2017-08-22,50
2016-07-23,87
2017-05-30,3
2019-06-22,2
2020-05-05,10
2015-04-08,89
2020-06-16,2
2021-02-08,37
2020-04-03,127
2019-04-01,5
2016-02-15,75
2018-07-22,3
2015-12-06,42
2015-02-02,10
2019-07-02,61
2017-01-20,12
2017-06-09,51
2016-07-04,80
2018-03-05,95
2019-07-21,9
2016-03-24,3
2019-07-29,12
2021-03-09,47
2019-12-07,62
2018-07-11,14
2020-10-14,6
2019-04-22,22
2015-02-25,105
2019-03-18,137
2018-09-08,81
2019-03-08,26
2018-01-06,8
2015-05-31,50
2016-06-23,11
2016-10-30,76
2019-08-24,13
2015-05-23,12
2015-01-27,13
2016-07-01,95
2015-03-31,15
2020-12-06,5
2019-10-13,102
2015-10-14,25
2019-01-22,22
2015-06-16,86
2016-04-15,8
2015-09-28,39
2018-09-29,35
2019-03-22,122
2015-05-20,86
2016-11-02,120
2016-09-28,13
2017-02-04,14
2015-07-25,112
2015-05-21,5
2020-09-21,56
2015-07-18,100
2015-03-07,9
2018-06-06,200
2017-02-28,39
2016-05-18,24
2016-02-14,54
2017-06-30,12
2020-02-02,96
2020-05-22,7
2018-03-25,42
2017-02-14,174
2016-05-17,95
2020-05-06,14
2015-09-04,13
2019-06-05,17
2016-09-12,57
2021-03-13,82
2020-05-21,34
2016-12-25,146
2017-07-02,28
2016-10-04,27
2016-10-29,36
2016-03-24,97
2015-05-15,184
2015-12-07,62
2021-03-21,46
2019-06-11,9
2019-08-09,58
2018-03-10,131
2016-12-30,133
2018-07-04,36
2018-02-27,98
2019-11-06,3
2015-04-09,57
2019-06-17,97
2020-02-02,1
2020-04-17,39
2018-05-22,51
2019-07-11,44
2018-05-18,11
2016-04-30,13
2018-11-11,7
2019-05-11,13
2019-11-23,8
2015-08-13,21
2016-02-28,17
2017-03-23,90
2018-09-11,1
2018-05-29,7
2018-02-25,194
2015-07-05,31
2020-03-17,36
2015-09-02,8
2019-06-24,21
2018-02-11,167
2016-10-09,162
2016-09-06,89
2020-01-19,84
2016-04-02,162
2017-02-09,73
2020-07-14,1
2020-12-03,45
2017-10-10,76
2020-07-19,13
2020-03-02,11
2015-12-24,178
2018-09-04,58
2021-04-22,181
2019-03-09,46
2018-02-16,45
2018-01-23,140
2020-11-09,27
2018-01-10,181
2017-05-14,91
2021-05-11,16
2017-04-21,159
2020-07-19,12
2017-02-09,31
2019-03-03,90
2018-10-23,22
2016-10-10,33
2016-04-10,78
2015-01-22,159
2021-01-18,84
2017-02-02,48
2019-11-15,116
2016-02-01,35
2018-02-05,42
2019-06-08,85
2017-02-18,89
2015-11-29,25
2015-11-17,11
2016-02-19,107
2018-11-18,20
2020-12-29,55
2020-05-30,131
2018-02-22,63
2021-02-14,33
2016-03-11,93
2020-10-19,158
2015-12-11,10
2015-09-17,106
2019-04-05,31
2020-09-19,4
2019-06-28,14
2017-06-03,115
2020-09-15,94
2017-05-19,22
2016-07-29,46
2018-07-18,28
2019-01-22,141
2015-06-28,30
2018-08-14,60
2020-10-11,1
2016-09-06,86
2016-06-03,51
2019-02-28,33
2018-11-06,11
2016-10-14,95
2017-01-08,78
2015-10-09,36
2020-04-25,33
2018-10-03,15
2016-10-26,55
2021-02-11,81
2018-12-13,14
2016-03-16,161
2021-04-01,13
2016-10-07,71
2015-04-08,89
2018-04-24,3
2020-01-14,54
2019-08-20,22
2017-05-24,2
2019-12-16,21
2016-07-12,1
2016-01-20,26
2018-08-11,9
2021-03-01,41
2018-08-09,28
2020-05-21,157
2017-05-17,2
2015-09-30,71
2016-05-25,54
2015-06-14,62
2017-08-25,26
2016-04-28,31
2016-11-02,14
2020-07-05,31
2021-02-11,22
2016-06-02,107
2015-12-10,142
2016-09-26,20
2016-01-14,105
2020-01-27,49
2019-12-21,36
2019-08-04,21
2020-11-03,17
2017-08-13,94
2019-01-16,39
2015-12-07,45
2018-02-26,110
2017-03-27,105
2018-03-08,65
2017-04-10,34
2015-04-18,46
2020-09-05,79
2018-01-26,24
2019-10-22,22
2018-09-12,25
2020-06-01,88
2017-06-25,172
2019-03-12,110
2015-09-01,39
2021-06-19,128
2021-02-28,68
2018-02-16,3
2018-02-19,44
2017-04-21,16
2021-01-26,50
2019-12-31,99
2020-07-13,48
2016-05-05,44
2015-12-26,101
2020-04-23,106
2018-12-04,112
2020-01-01,21
2021-05-22,41
2016-07-03,12
2020-12-13,31
2016-12-08,140
2020-07-27,20
2016-11-22,17
2021-04-03,7
2018-10-05,1
2019-02-01,36
2021-03-20,98
2017-09-29,79
2017-06-16,73
2015-06-28,87
2021-04-27,119
2016-08-07,160
2015-09-16,24
2020-04-14,43
2018-05-13,21
2017-09-06,2
2016-11-29,18
2016-11-19,102
2018-03-07,9
2017-09-02,53
2016-01-30,86
2019-03-24,70
2019-02-21,29
2019-11-08,107
2017-01-28,77
2020-03-15,3
2016-12-03,30
2019-11-06,153
2018-06-01,23
2017-10-24,75
2018-06-07,77
2018-05-04,73
2020-08-18,71
2015-06-06,21
2016-07-22,78
2020-04-28,26
2020-03-19,112
2016-03-09,6
2020-09-23,71
2021-04-28,7
2016-10-16,85
2020-06-23,84
2017-07-13,18
2018-05-31,64
2021-04-14,43
2019-04-08,25
2018-03-22,29
2019-12-12,41
2018-01-02,1
2018-02-03,1
2021-06-24,30
2015-12-26,35
2017-02-03,33
2015-12-01,5
2018-12-23,27
2015-08-01,47
2019-08-25,108
2017-06-24,52
2018-06-14,87
2017-07-07,87
2020-06-11,17
2021-06-17,57
2019-01-26,29
2018-09-07,27
2015-06-23,9
2018-07-16,6
2020-05-11,34
2018-09-10,73
2020-08-25,7
2017-11-20,3
2021-03-09,126
2019-07-31,10
2017-07-27,24
2019-10-18,33
2015-05-25,4
2019-08-16,65
2015-03-31,31
2020-04-16,13
2016-09-18,125
2021-01-17,2
2021-01-25,20
2020-04-05,100
2017-10-04,46
2016-07-09,18
2016-04-22,22
2019-02-07,3
2016-11-19,14
2021-04-26,117
2018-04-30,27
2021-05-14,34
2021-05-10,81
2019-10-03,19
2019-03-14,24
2018-03-08,75
2017-04-15,34
2020-09-02,103
2017-01-09,12
2016-02-18,31
2020-09-24,10
2021-03-05,72
2016-03-30,3
2021-05-08,8
2019-01-02,2
2019-12-13,84
2019-09-26,36
2021-02-08,61
2016-09-06,131
2019-04-17,4
2020-06-02,48
2015-01-17,36
2018-06-25,119
2015-11-17,22
2021-03-09,44
2015-07-23,37
2018-05-25,20
2015-05-04,12
2015-09-30,32
2017-07-13,53
2020-10-12,122
2020-06-16,52
2018-06-22,23
2016-12-21,112
2020-11-20,61
2018-10-18,46
2017-04-29,111
2016-03-26,14
2015-11-21,128
2021-03-29,126
2015-02-15,8
2021-03-10,34
2017-12-12,2
2018-07-31,5
2019-04-11,9
2016-09-21,17
2019-03-28,197
2019-02-01,80
2020-12-30,63
2018-03-15,41
2019-10-24,181
2018-07-18,20
2015-02-25,92
2015-03-31,21
2018-01-27,49
2018-04-20,6
2017-11-28,66
2018-07-15,3
2017-04-29,40
2015-03-23,75
2016-09-04,95
2016-06-08,3
2016-10-16,25
2020-09-01,83
2017-03-26,163
2018-09-13,35
2018-03-20,97
2021-05-15,155
2016-07-25,41
2021-04-23,3
2019-07-12,45
2021-06-16,70
2016-07-31,2
2016-02-07,25
2018-10-29,97
2017-01-09,1
2016-07-14,103
2015-09-07,80
2020-01-31,46
2019-09-04,104
2018-01-27,91
2018-11-22,7
2018-09-05,16
2015-09-24,124
2017-08-25,67
2021-03-03,59
2017-01-23,115
2015-02-10,1
2016-06-26,128
2017-02-17,1
2018-02-10,35
2019-01-15,43
2019-05-15,57
2019-02-24,63
2019-06-26,12
2019-09-25,40
2019-08-23,21
2016-05-02,23
2020-09-25,162
2017-01-29,52
2015-05-19,117
2018-09-04,12
2015-05-22,53
2018-02-13,73
2017-04-15,27
2016-03-25,56
2020-06-10,55
2015-01-01,66
2017-05-25,73
2020-11-15,8
2015-11-20,103
2018-04-05,25
2017-05-31,40
2016-07-14,1
2016-05-25,9
2020-05-01,151
2019-06-02,160
2020-10-04,66
2019-12-12,24
2016-01-06,9
2019-05-16,100
2017-03-13,1
2017-08-23,12
2020-10-09,56
2018-06-17,71
2016-06-12,18
2019-07-23,193
2020-12-30,33
2016-12-31,102
2017-04-13,33
2018-07-03,34
2019-10-01,33
2021-02-23,55
2020-03-10,14
2020-04-30,7
2018-03-16,1
2018-12-04,87
2015-02-25,36
2017-06-16,62
2018-09-26,5
2017-09-20,47
2017-12-21,26
2019-05-28,23
2017-01-20,99
2020-01-13,1
2018-07-30,128
2019-02-07,79
2018-03-30,153
2019-02-19,81
2017-12-16,4
2017-12-27,87
2019-02-11,129
2017-06-14,22
2019-03-21,173
2020-05-30,55
2019-03-17,18
2020-12-04,52
2016-12-15,57
2020-05-06,20
2021-04-19,51
2020-12-05,14
2017-01-07,38
2015-12-29,41
2020-03-04,14
2019-04-30,49
2020-05-08,6
2020-12-27,14
2017-02-26,18
2015-02-13,19
2017-12-01,154
2019-05-20,26
2019-01-30,152
2017-03-10,18
2018-04-16,14
2018-10-23,46
2018-05-05,40
2015-02-22,50
2018-12-11,72
2018-12-18,22
2018-10-06,64
2018-11-12,8
2020-10-05,80
2016-05-01,195
2020-12-19,32
2016-04-16,17
2021-01-08,41
2019-04-17,35
2020-08-13,21
2017-02-16,16
2019-09-26,41
2016-11-18,8
2016-07-10,78
2017-05-24,48
2019-12-14,55
2018-05-21,21
2019-06-14,113
2015-01-01,56
2018-11-01,164
2019-01-18,98
2019-02-02,3
2015-08-08,20
2017-10-11,61
2015-06-01,88
2015-04-26,64
2015-09-13,19
2018-09-12,168
2016-04-23,15
2021-03-21,76
2016-05-01,54
2015-05-28,139
2021-05-22,6
2019-08-08,2
2017-11-15,14
2019-05-11,51
2021-06-20,97
2015-03-03,1
2020-10-10,14
2017-12-16,72
2015-01-29,1
2015-01-13,85
2020-12-12,38
2018-02-17,96
2017-10-29,105
2020-11-05,41
2018-08-23,24
2021-04-29,43
2017-04-15,43
2016-06-08,4
2017-09-19,58
2018-01-20,33
2016-09-16,56
2015-01-14,80
2015-06-21,62
2021-04-25,50
2019-02-19,8
2018-02-22,87
2015-12-04,80
2019-09-04,157
2019-04-14,52
2020-07-09,68
2015-04-10,50
2015-06-10,118
2015-03-05,16
2016-07-28,16
2016-09-25,13
2019-08-04,19
2018-03-12,32
2020-05-26,82
2018-06-10,89
2018-12-11,71
2018-05-04,90
2019-07-10,20
2020-04-18,4
2018-06-15,21
2017-01-21,23
2021-01-16,19
2020-06-07,49
2015-07-03,141
2020-03-25,14
2021-01-26,31
2019-09-08,38
2017-02-22,16
2016-05-29,4
2016-02-26,33
2017-04-17,15
2018-09-13,50
2020-10-23,12
2018-05-13,114
2019-12-25,84
2017-02-14,49
2021-01-31,71
2020-04-05,43
2021-02-13,77
2019-01-19,95
2019-04-07,74
2017-10-28,51
2017-04-11,72
2016-08-12,1
2015-08-20,113
2016-04-19,113
2017-11-10,86
2017-08-12,8
2019-10-09,1
2015-03-09,72
2019-02-06,28
2015-12-03,62
2016-04-03,171
2020-04-09,18
2015-12-01,3
2020-09-19,34
2020-04-19,94
2019-11-07,42
2021-03-22,10
2019-10-16,20
2015-03-05,25
2018-05-09,50
2020-11-30,4
2016-05-20,6
2020-11-13,44
2015-07-12,2
2019-06-19,23
2019-05-01,38
2019-02-01,1
2016-03-29,24
2018-07-14,37
2020-01-30,76
2017-08-11,178
2018-04-10,78
2016-05-17,65
2016-11-27,8
2018-01-08,33
2018-01-19,95
2017-03-15,59
2017-11-05,6
2018-04-15,111
2021-01-16,18
2018-04-28,7
2020-05-06,4
2016-11-13,3
2015-07-09,37
2021-05-22,186
2015-07-13,162
2021-01-24,83
2018-10-08,78
2019-12-31,30
2015-04-16,32
2017-07-13,103
2017-05-26,67
2017-02-20,27
2016-02-09,13
2016-01-11,97
2017-09-20,44
2018-10-06,55
2016-09-23,23
2018-11-17,6
2016-06-08,73
2015-05-24,72
2019-04-20,8
2019-08-11,65
2017-01-03,17
2018-06-12,5
2021-02-10,52
2018-01-08,29
2019-02-01,35
2015-01-07,70
2017-12-18,60
2021-05-26,24
2021-06-07,73
2018-10-25,107
2015-12-12,88
2018-01-12,152
2019-03-27,15
2016-09-30,52
2021-03-19,18
2017-07-03,62
2019-07-15,28
2020-11-01,23
2017-12-11,57
2021-03-31,175
2018-10-03,30
2020-09-14,1
2017-01-12,5
2015-07-19,110
2018-07-31,36
2019-01-29,81
2018-01-10,64
2018-04-16,22
2017-04-15,1
2020-02-15,90
2020-10-07,53
2017-01-07,1
2017-12-04,7
2016-09-11,79
2018-08-29,131
2017-02-13,61
2015-06-15,100
2021-01-21,13
2021-03-28,115
2018-04-14,156
2016-02-11,29
2016-08-15,4
2015-08-25,73
2017-10-14,117
2019-10-21,7
2019-02-08,1
2021-01-15,25
2021-04-14,15
2016-09-06,117
2018-08-07,41
2015-01-15,117
2018-06-23,55
2015-03-04,55
2020-01-26,77
2017-07-18,84
2020-02-13,95
2016-06-15,7
2020-05-03,43
2019-12-20,12
2017-05-13,16
2015-06-20,4
2016-11-30,23
2015-12-24,88
2020-10-30,6
2018-11-02,33
2021-05-03,81
2015-05-23,90
2019-01-26,129
2016-09-10,13
2016-02-22,11
2021-01-12,20
2019-07-23,161
2015-11-01,5
2016-03-31,121
2016-08-18,29
2018-11-24,1
2020-11-15,82
2019-06-04,57
2016-10-22,34
2021-05-28,3
2015-07-06,15
2018-10-13,67
2021-03-16,8
2018-01-30,85
2018-05-28,15
2015-05-09,54
2016-03-28,24
2016-04-15,62
2019-03-04,99
2015-08-03,40
2016-10-03,2
2015-02-02,1
2020-11-20,40
2020-02-12,7
2020-12-03,3
2020-09-21,59
2018-10-25,135
2020-02-02,25
2017-11-10,114
2018-02-01,6
2016-09-01,56
2020-07-13,72
2020-08-05,39
2016-04-13,75
2017-12-10,1
2018-09-25,121
2019-07-30,70
2018-05-26,6
2019-08-11,71
2019-01-08,37
2019-04-08,93
2016-10-07,35
2016-03-29,31
2015-06-07,55
2018-03-18,124
2018-07-13,128
2019-09-20,78
2017-12-11,17
2015-06-19,12
2015-01-07,84
2019-07-16,177
2016-01-02,4
2020-08-11,129
2015-11-30,84
2020-11-22,86
2015-02-21,85
2018-07-05,13
2016-04-06,2
2019-10-18,3
2018-05-21,142
2021-05-21,32
2021-01-30,7
2021-02-04,94
2015-10-08,43
2016-11-06,6
2018-02-19,69
2015-10-23,62
2015-02-27,134
2017-05-27,45
2015-07-19,23
2019-11-05,5
2021-07-03,3
2016-10-12,71
2015-11-16,30
2020-03-27,64
2020-01-24,6
2017-03-09,72
2016-06-28,2
2018-05-21,72
2017-02-07,32
2017-12-24,13
2020-10-16,26
2018-11-06,59
2018-02-12,9
2016-11-05,8
2017-11-10,13
2020-11-01,59
2021-02-02,16
2019-03-18,118
2021-03-14,9
2019-03-15,97
2017-05-21,1
2015-10-21,90
2018-02-20,20
2019-12-15,61
2019-11-04,13
2020-09-05,140
2018-05-08,28
2015-08-04,18
2015-07-06,5
2021-04-29,101
2018-03-18,101
2017-01-31,1
2019-01-23,27
2019-01-19,73
2016-05-26,31
2020-12-10,72
2018-03-04,84
2016-11-13,27
2015-10-25,1
2015-03-07,134
2015-06-17,135
2015-06-18,132
2017-01-03,36
2016-03-26,12
2016-03-08,48
2019-11-24,103
2020-01-07,73
2015-02-10,39
2016-03-20,8
2020-04-10,13
2015-11-02,4
2016-07-14,150
2021-03-05,22
2017-12-21,27
2015-07-01,29
2018-11-21,13
2017-01-30,118
2015-04-04,38
2016-02-15,28
2019-10-19,52
2020-12-10,23
2016-11-04,30
2015-01-05,76
2019-04-19,25
2017-03-23,8
2018-05-17,97
2017-03-05,46
2015-05-02,55
2019-02-22,19
2016-06-21,42
2016-12-02,62
2019-10-16,31
2017-06-10,63
2018-11-25,31
2016-05-20,11
2017-01-26,58
2019-09-19,119
2020-10-10,69
2017-01-16,29
2016-11-28,1
2020-11-25,63
2016-01-27,45
2016-01-27,97
2019-12-28,31
2016-02-05,125
2019-12-20,32
2017-11-29,137
2015-09-14,41
2019-10-05,35
2016-12-18,29
2020-12-05,13
2019-09-04,103
2016-11-02,38
2015-04-13,23
2017-01-22,37
2016-02-24,52
2019-05-19,34
2015-01-21,98
2018-05-04,14
2020-03-28,11
2016-04-02,114
2020-05-19,12
2019-01-25,35
2019-04-02,98
2017-02-08,26
2018-10-01,48
2019-10-24,13
2016-10-13,5
2015-03-01,136
2016-09-26,1
2020-06-26,63
2019-07-26,9
2017-10-06,20
2020-04-14,50
2016-10-30,33
2016-06-13,5
2017-01-11,8
2016-06-03,69
2016-07-20,70
2015-08-16,3
2018-10-06,44
2017-08-24,127
2018-05-25,54
2019-08-24,48
2015-03-24,51
2015-07-31,20
2020-06-07,1
2019-02-25,72
2019-08-06,56
2020-10-13,1
2019-02-15,92
2018-11-12,81
2016-09-08,46
2017-12-05,40
2019-04-18,8
2015-08-15,138
2020-06-13,2
2016-02-05,105
2019-03-09,13
2020-01-30,4
2021-05-01,134
2017-01-07,16
2017-07-22,13
2020-10-23,30
2019-03-21,2
2017-02-19,14
2021-06-05,22
2016-06-30,9
2015-03-31,55
2018-12-17,82
2015-02-18,60
2019-11-27,60
2017-02-09,5
2019-10-15,95
2020-04-07,6
2016-12-20,73
2020-12-16,45
2017-06-27,30
2018-08-26,22
2020-12-22,16
2019-04-17,148
2020-12-02,14
2017-10-11,36
2015-05-13,47
2020-05-14,21
2018-12-01,51
2020-11-10,144
2016-10-11,40
2015-02-03,67
2019-07-28,10
2016-08-01,62
2019-12-15,1
2017-09-05,95
2020-11-08,36
2020-04-16,72
2015-07-25,4
2019-12-31,28
2017-10-03,35
2019-09-03,24
2016-07-15,50
2020-07-02,9
2015-08-07,67
2015-04-08,44
2015-03-17,32
2016-09-13,127
2019-07-14,84
2020-10-05,9
2020-04-13,17
2020-07-10,44
2018-06-28,19
2018-04-09,11
2017-01-16,90
2019-08-11,118
2019-04-05,2
2019-07-24,140
2017-12-07,8
2021-06-27,120
2017-10-02,9
2019-12-28,140
2015-11-30,23
2020-05-27,95
2019-01-29,20
2018-11-26,124
2016-07-24,138
2015-07-12,35
2020-09-12,13
2020-05-11,27
2016-08-31,36
2015-09-23,11
2018-08-25,133
2018-11-18,58
2017-04-11,27
2019-07-20,19
2016-11-25,8
2019-03-16,157
2020-06-07,25
2016-09-28,158
2015-10-04,91
2018-05-25,41
2019-01-09,101
2020-10-16,6
2019-11-02,30
2016-12-17,133
2015-06-10,11
2018-03-03,94
2018-09-02,94
2021-04-06,65
2015-01-27,21
2020-02-27,71
2020-07-04,38
2018-01-07,12
2015-10-06,10
2019-08-21,7
2018-04-13,6
2020-09-06,129
2016-06-09,37
2021-01-08,93
2019-10-05,36
2018-02-19,104
2015-02-27,16
2021-06-23,60
2016-05-16,18
2019-08-21,51
2017-04-09,128
2020-08-16,33
2020-04-20,19
2015-06-18,39
2018-04-20,70
2019-12-17,33
2018-05-27,76
2020-02-10,47
2021-01-27,13
2020-12-28,17
2015-06-14,165
2016-06-02,144
2020-03-27,59
2020-10-07,1
2017-10-22,35
2017-06-18,1
2019-10-26,20
2019-08-01,20
2019-01-14,70
2016-05-20,101
2016-05-28,17
2021-01-06,10
2017-04-23,7
2019-10-06,130
2018-02-09,23
2016-03-01,115
2015-04-21,27
2019-07-08,44
2019-03-28,104
2020-01-24,88
2021-03-10,55
2015-05-28,19
2018-10-12,16
2015-03-20,3
2020-08-24,1
2017-09-20,41
2019-10-23,63
2017-10-11,11
2017-07-14,2
2017-02-18,5
2015-08-02,2
2020-05-29,5
2016-12-13,157
2018-04-17,10
2021-02-06,62
2018-06-29,9
2020-05-31,77
2021-03-13,19
2018-03-27,75
2016-01-24,72
2020-08-14,54
2019-01-21,125
2018-07-09,23
2019-01-12,135
2020-04-11,26
2021-03-02,32
2018-05-09,10
2019-07-11,60
2015-01-11,14
2016-02-07,90
2016-12-15,5
2021-05-04,98
2016-12-10,2
2015-05-27,18
2016-04-06,87
2017-08-01,46
2019-10-05,27
2018-07-23,83
2015-07-16,11
2021-04-06,43
2018-07-14,6
2018-10-02,71
2016-05-22,19
2016-07-05,39
2016-07-25,7
2019-07-15,88
2021-01-30,3
2016-09-02,18
2016-04-16,49
2018-04-25,87
2017-08-07,6
2017-01-10,49
2015-11-12,21
2015-08-01,3
2018-10-11,22
2015-02-27,11
2017-04-25,45
2021-03-05,33
2021-06-30,95
2016-12-08,21
2015-11-26,49
2020-07-30,108
2015-11-07,45
2017-07-21,4
2019-07-20,13
2015-09-05,181
2017-06-11,34
2018-05-28,35
2021-02-20,65
2020-07-30,89
2021-05-05,45
2015-11-17,27
2016-01-03,63
2020-06-26,13
2019-01-15,3
2020-03-14,23
2016-01-07,48
2020-02-20,45
2021-04-06,35
2019-02-13,30
2016-04-09,13
2021-04-15,36
2020-03-31,21
2016-12-30,90
2021-04-06,40
2016-06-27,37
2015-09-03,76
2020-03-26,12
2019-11-26,3
2016-10-12,24
2019-12-29,144
2020-12-29,20
2021-04-26,113
2020-02-12,20
2020-04-03,68
2018-02-08,43
2017-12-20,6
2016-07-21,65
2018-01-17,48
2020-11-16,132
2021-05-24,70
2016-09-16,66
2017-04-21,49
2017-06-05,8
2017-01-22,168
2019-05-25,81
2015-01-23,99
2019-11-14,91
2017-07-06,59
2015-06-03,18
2015-03-17,18
2021-05-04,6
2019-11-16,12
2015-12-13,45
2020-06-13,61
2020-02-07,78
2017-09-26,21
2021-03-07,46
2015-11-16,9
2017-04-02,73
2021-04-19,103
2018-05-29,11
2017-03-08,37
2020-11-21,70
2015-07-09,106
2021-02-08,38
2019-02-28,9
2016-04-11,11
2018-11-22,5
2017-10-04,36
2015-12-09,10
2019-04-19,2
2018-12-10,139
2017-06-20,3
2015-07-26,161
2015-11-13,13
2019-12-23,29
2019-04-06,40
2019-06-28,138
2019-01-28,121
2020-01-14,108
2017-12-31,24
2016-04-09,16
2017-01-27,144
2016-01-19,43
2015-05-02,130
2019-09-06,85
2017-09-26,194
2016-04-14,110
2020-09-22,37
2018-12-05,10
2021-01-05,31
2020-06-03,127
2016-08-01,27
2020-03-03,6
2016-01-17,15
2017-11-28,3
2016-03-11,77
2016-10-31,44
2015-11-10,11
2016-06-13,85
2016-06-23,43
2020-05-27,99
2019-12-29,2
2019-10-10,66
2018-07-20,17
2019-03-15,23
2019-02-28,120
2019-05-15,17
2016-07-02,51
2018-02-02,16
2020-09-21,44
2016-09-25,30
2015-10-07,70
2015-12-11,1
2016-03-23,118
2019-08-06,10
2020-11-20,108
2017-03-16,56
2015-01-21,18
2016-04-07,16
2015-05-23,5
2017-08-31,131
2015-10-31,6
2016-06-14,172
2020-10-03,82
2018-03-21,128
2019-12-03,28
2019-09-03,28
2019-05-17,136
2019-07-25,1
2017-08-31,2
2015-07-27,9
2018-03-01,15
2017-01-05,101
2021-02-04,31
2021-05-09,70
2019-05-07,28
2020-12-25,40
2020-03-10,1
2017-07-16,102
2015-12-21,6
2019-10-27,68
2016-03-27,9
2015-03-23,39
2020-07-14,62
2018-05-03,39
2020-12-28,46
2015-07-05,133
2017-10-05,16
2016-11-18,80
2020-10-09,50
2021-03-05,73
2019-10-15,69
2017-04-17,8
2020-05-17,111
2017-03-12,53
2017-12-03,92
2017-04-14,32
2020-10-26,18
2015-11-04,16
2017-01-20,59
2016-08-21,116
2017-06-20,15
2020-05-10,39
2017-08-03,7
2019-07-03,125
2015-10-10,71
2018-11-24,91
2020-03-20,39
2020-01-01,100
2015-11-29,17
2020-10-19,15
2016-07-22,42
2018-05-04,112
2015-10-19,92
2015-11-27,56
2016-11-08,4
2016-08-11,114
2015-05-09,29
2017-07-12,71
2016-06-10,107
2017-11-07,17
2020-12-25,53
2016-05-17,22
2015-08-18,27
2015-09-05,86
2019-06-13,86
2019-03-24,22
2021-05-10,8
2018-06-02,54
2020-12-03,54
2020-05-01,106
2019-04-08,54
2015-11-03,64
2015-03-17,56
2015-10-21,120
2017-09-15,22
2015-11-23,2
2020-12-21,24
2017-12-16,7
2015-02-03,48
2017-05-22,9
2016-11-30,31
2018-12-31,1
2021-03-04,2
2019-07-12,7
2017-10-17,67
2018-11-23,9
2021-05-20,97
2016-11-15,140
2021-06-16,21
2015-03-07,90
2017-02-27,9
2020-03-18,93
2021-05-24,38
2016-12-22,21
2020-04-30,109
2016-03-30,51
2020-10-02,123
2021-04-02,3
2017-06-13,43
2016-06-26,106
2018-08-09,14
2017-11-12,84
2016-09-06,70
2019-11-30,38
2021-03-16,154
2019-10-27,73
2017-02-01,136
2018-07-02,9
2019-04-17,18
2020-08-02,20
2016-09-16,139
2016-09-30,109
2018-12-13,96
2015-06-08,15
2017-02-02,12
2018-02-08,7
2019-11-17,77
2015-04-12,160
2019-01-24,126
2021-02-12,57
2017-06-08,5
2015-09-22,36
2021-04-13,25
2015-01-17,45
2016-08-09,73
2021-02-20,16
